Probe,Score
X215758_x_at,0.003196291
X218141_at,0.003196129
X213909_at,0.003196008
X209380_s_at,0.003195233
X204446_s_at,0.003195218
X212239_at,0.003194961
X215403_at,0.003194782
X209725_at,0.003194494
X221533_at,0.003193672
X220361_at,0.003193485
X220314_at,0.003193214
X210268_at,0.003192908
X211039_at,0.003192629
X207033_at,0.003192286
X222287_at,0.003191737
X1007_s_at,0.003191126
X211609_x_at,0.003190987
X206817_x_at,0.003190364
X208743_s_at,0.003190315
X214455_at,0.003189999
X217518_at,0.003189958
X218522_s_at,0.003189655
X219702_at,0.003189514
X208333_at,0.003189305
X218015_s_at,0.003188744
X205462_s_at,0.003188653
X207606_s_at,0.003188358
X213293_s_at,0.003188219
X215292_s_at,0.003188183
X212460_at,0.003188072
X206671_at,0.00318739
X217085_at,0.003187371
X210602_s_at,0.003187071
X211685_s_at,0.003186357
X200760_s_at,0.003186214
X220627_at,0.003186073
X204443_at,0.003185284
X215789_s_at,0.003185183
X207717_s_at,0.003184942
X205969_at,0.003184908
X206999_at,0.003184555
X217451_at,0.003184303
X207185_at,0.003184028
X209356_x_at,0.003184006
X212019_at,0.003183834
X212297_at,0.003183641
X201865_x_at,0.003183378
X206314_at,0.003182947
X215723_s_at,0.003182759
X209134_s_at,0.003182754
X207077_at,0.003182671
X204834_at,0.00318262
X204410_at,0.003182477
X214571_at,0.003181786
X213632_at,0.003181773
X221068_at,0.003181287
X220337_at,0.003181096
X215203_at,0.003181053
X202301_s_at,0.00318103
X212993_at,0.003180761
X212840_at,0.003180306
X43511_s_at,0.00318018
X205025_at,0.003179852
X216182_at,0.003179473
X202741_at,0.003179328
X202415_s_at,0.003178169
X201600_at,0.003178135
X213192_at,0.003178028
X207295_at,0.003178015
X214913_at,0.003177998
X205059_s_at,0.003176953
X202467_s_at,0.003176444
X203446_s_at,0.003176433
X219575_s_at,0.003176352
X216249_at,0.003176253
X207121_s_at,0.003176245
X218352_at,0.003175308
X202588_at,0.003174488
X215303_at,0.003174236
X204155_s_at,0.003174202
X221724_s_at,0.003173763
X207006_s_at,0.003173697
X218766_s_at,0.003172684
X212885_at,0.003172635
X221939_at,0.003172046
X206721_at,0.003171549
X216905_s_at,0.003171452
X222308_x_at,0.003171345
X212544_at,0.00317117
X219188_s_at,0.003170145
X204805_s_at,0.003169729
X217511_at,0.003169616
X215775_at,0.00316938
X209862_s_at,0.003169192
X207555_s_at,0.003169032
X207941_s_at,0.003168599
X209720_s_at,0.003167135
X212002_at,0.003167107
X204770_at,0.003166715
X214715_x_at,0.003166418
X218361_at,0.003166352
X217113_at,0.003166348
X218423_x_at,0.00316528
X216386_at,0.003165038
X211837_s_at,0.00316452
X211645_x_at,0.003164473
X214520_at,0.003164438
X215019_x_at,0.003163703
X217820_s_at,0.003163499
X206846_s_at,0.003163434
X216184_s_at,0.003163182
X217293_at,0.003163041
X204932_at,0.003162809
X214087_s_at,0.003162202
X207902_at,0.00316187
X203015_s_at,0.003161855
X216287_at,0.003161524
X219921_s_at,0.003160816
X320_at,0.003160509
X213235_at,0.003160005
X202767_at,0.003159871
X204089_x_at,0.003159536
X204854_at,0.003159309
X205781_at,0.003157919
X215012_at,0.003157902
X219668_at,0.00315664
X221672_s_at,0.003156255
X213590_at,0.003156192
X216046_at,0.003155329
X200719_at,0.003155108
X217951_s_at,0.003154783
X207231_at,0.003154523
X215759_at,0.003154451
X212439_at,0.003153972
X214272_at,0.003153821
X205204_at,0.003153289
X221182_at,0.003152952
X201602_s_at,0.003152833
X207008_at,0.00315272
X203305_at,0.003151702
X204099_at,0.003151534
X215049_x_at,0.003151271
X213472_at,0.003150936
X218515_at,0.003150896
X214751_at,0.003150589
X212168_at,0.003150391
X216765_at,0.003150356
X219719_at,0.003150335
X221723_s_at,0.003149978
X203769_s_at,0.003149733
X217313_at,0.003149644
X208461_at,0.00314922
X206308_at,0.003149175
X214411_x_at,0.003148907
X211052_s_at,0.003148655
X220611_at,0.003148181
X219373_at,0.003147984
X200603_at,0.003147419
X207822_at,0.003147363
X212627_s_at,0.003147053
X208750_s_at,0.003146856
X220644_at,0.003146784
X221638_s_at,0.00314666
X215936_s_at,0.003144944
X201261_x_at,0.003144767
X216031_x_at,0.003144671
X218196_at,0.003144228
X209431_s_at,0.003143956
X209859_at,0.003143433
X204919_at,0.003142925
X207197_at,0.003141914
X210437_at,0.003141716
X216214_at,0.003141517
X210932_s_at,0.003141238
X221020_s_at,0.003141126
X201108_s_at,0.003140973
X218538_s_at,0.003140764
X218362_s_at,0.003140728
X216502_at,0.003140135
X204023_at,0.003139928
X219454_at,0.003139886
X215661_at,0.003138956
X218909_at,0.003138111
X219018_s_at,0.003137839
X221749_at,0.003137337
X212428_at,0.00313721
X212642_s_at,0.00313465
X221366_at,0.003134218
X201195_s_at,0.003133949
X210066_s_at,0.003133419
X209030_s_at,0.003132687
X218378_s_at,0.003132482
X217549_at,0.003131821
X221929_at,0.003131348
X222056_s_at,0.003131181
X217853_at,0.003131138
X213345_at,0.003131074
X209730_at,0.003130823
X210164_at,0.003130786
X214446_at,0.003130374
X211637_x_at,0.003130273
X206802_at,0.003130237
X206232_s_at,0.0031299
X208299_at,0.003129863
X215393_s_at,0.003129618
X219985_at,0.003129298
X218386_x_at,0.003129097
X202668_at,0.003128778
X214827_at,0.003128514
X204656_at,0.003128503
X209217_s_at,0.003128038
X204719_at,0.003127793
X201116_s_at,0.003127559
X214822_at,0.003127522
X214100_x_at,0.003126912
X219108_x_at,0.003125912
X216688_at,0.003125755
X201300_s_at,0.003125653
X207253_s_at,0.003125069
X203072_at,0.003124347
X214368_at,0.003124091
X201626_at,0.003124026
X220675_s_at,0.00312387
X216347_s_at,0.003123759
X210980_s_at,0.003123262
X204883_s_at,0.003123166
X221108_at,0.003122868
X214929_s_at,0.003122424
X207695_s_at,0.003122136
X205535_s_at,0.003122097
X204553_x_at,0.003121663
X216165_at,0.00312122
X216248_s_at,0.003120798
X214601_at,0.003120078
X210287_s_at,0.003119688
X203131_at,0.003119687
X219603_s_at,0.003119392
X209563_x_at,0.003118518
X209512_at,0.003118327
X218014_at,0.003118266
X213349_at,0.003118251
X212508_at,0.00311797
X202751_at,0.003117846
X206814_at,0.00311771
X210452_x_at,0.003117616
X216432_at,0.003116712
X220859_at,0.003116099
X205232_s_at,0.003115366
X221130_s_at,0.003114864
X211219_s_at,0.003114832
X215002_at,0.003114386
X215688_at,0.003113475
X214298_x_at,0.003113443
X216667_at,0.003113174
X204197_s_at,0.003112589
X218039_at,0.003112528
X220640_at,0.003112307
X214038_at,0.003112274
X207020_at,0.003112221
X213751_at,0.003110143
X207211_at,0.003109826
X209684_at,0.003109763
X206341_at,0.00310911
X222294_s_at,0.003109048
X51146_at,0.003109015
X202486_at,0.003108933
X217603_at,0.003108906
X204906_at,0.003108623
X220056_at,0.003108027
X212668_at,0.003107803
X218591_s_at,0.003107767
X219898_at,0.003107672
X207767_s_at,0.003106712
X210872_x_at,0.003106601
X200808_s_at,0.003106564
X216273_at,0.003106358
X212511_at,0.003106229
X209533_s_at,0.00310569
X211606_at,0.003105319
X215784_at,0.0031048
X217508_s_at,0.003104721
X210967_x_at,0.003104632
X202163_s_at,0.003104239
X214232_at,0.003103883
X210611_s_at,0.003103501
X218105_s_at,0.003103414
X204104_at,0.003103392
X220894_x_at,0.003101898
X217260_x_at,0.003101454
X211804_s_at,0.003101402
X202766_s_at,0.003100673
X210586_x_at,0.003100435
X220089_at,0.003100392
X210922_at,0.003100184
X217578_at,0.003100028
X219683_at,0.003099993
X209404_s_at,0.003099845
X219075_at,0.003099512
X203307_at,0.003099278
X210276_s_at,0.003099229
X211865_s_at,0.003098532
X210197_at,0.003098163
X205127_at,0.003097903
X205639_at,0.003097901
X218781_at,0.003097806
X204072_s_at,0.003097621
X208704_x_at,0.003097084
X212662_at,0.003096561
X215296_at,0.003096237
X208286_x_at,0.003095261
X220166_at,0.00309506
X207708_at,0.003094291
X203318_s_at,0.003094156
X211711_s_at,0.003094084
X210814_at,0.003094001
X211955_at,0.003093619
X206375_s_at,0.003093323
X202770_s_at,0.00309255
X219361_s_at,0.003092357
X207442_at,0.003092113
X221030_s_at,0.00309162
X220991_s_at,0.003091424
X222223_s_at,0.003091173
X213430_at,0.003090602
X207007_at,0.003090383
X200903_s_at,0.003090332
X207532_at,0.003089788
X215812_s_at,0.003089054
X211259_s_at,0.003088656
X207398_at,0.003088049
X211315_s_at,0.003088008
X206345_s_at,0.003087654
X218338_at,0.003086697
X34858_at,0.003086375
X214732_at,0.003086179
X38037_at,0.003085782
X204534_at,0.003085526
X203969_at,0.003085337
X214379_at,0.003085335
X212615_at,0.003085247
X200636_s_at,0.003085242
X206321_at,0.003085047
X216968_at,0.003084998
X213421_x_at,0.003084773
X218480_at,0.003084553
X218762_at,0.003084505
X217711_at,0.003083863
X212152_x_at,0.003083601
X210502_s_at,0.003083491
X202318_s_at,0.003083111
X215328_at,0.003083076
X220279_at,0.003082885
X214818_at,0.003082414
X218407_x_at,0.003082152
X220599_s_at,0.003081425
X207409_at,0.003080974
X220348_at,0.003080912
X212736_at,0.003080359
X202161_at,0.003079654
X215899_at,0.003079479
X221948_s_at,0.003078595
X220789_s_at,0.003078561
X208993_s_at,0.003078533
X215761_at,0.003078278
X215955_x_at,0.003077457
X202659_at,0.003076846
X208865_at,0.003076596
X205920_at,0.003076577
X212406_s_at,0.003075997
X219326_s_at,0.003075961
X205581_s_at,0.00307589
X208394_x_at,0.003075654
X214030_at,0.00307528
X220451_s_at,0.003074688
X217006_x_at,0.003074622
X212699_at,0.003074225
X205653_at,0.003074222
X210172_at,0.003074074
X212974_at,0.003073424
X218343_s_at,0.003073224
X217413_s_at,0.003072912
X210540_s_at,0.003072896
X216685_s_at,0.003072439
X216104_at,0.003072206
X200986_at,0.003071806
X218420_s_at,0.003071586
X218188_s_at,0.003071276
X214456_x_at,0.003071193
X216415_at,0.003071045
X204376_at,0.003070675
X204000_at,0.003069894
X219228_at,0.003069638
X203235_at,0.003069424
X210931_at,0.00306901
X202736_s_at,0.003068394
X219145_at,0.003067155
X200847_s_at,0.003067044
X214332_s_at,0.003066765
X210216_x_at,0.003066684
X222076_at,0.003066093
X218872_at,0.003065782
X202300_at,0.003065564
X211767_at,0.003065248
X208726_s_at,0.00306475
X46665_at,0.003064379
X212005_at,0.003063989
X219106_s_at,0.003063479
X211490_at,0.003063181
X212799_at,0.003062534
X221822_at,0.003062358
X201310_s_at,0.003062342
X218890_x_at,0.003062171
X216917_s_at,0.003062091
X211966_at,0.00306136
X220381_at,0.003061264
X204684_at,0.003060726
X215212_at,0.003060331
X220217_x_at,0.00306017
X218630_at,0.003060043
X210146_x_at,0.00305968
X212638_s_at,0.003059382
X200783_s_at,0.003059112
X207362_at,0.003058979
X212197_x_at,0.003058957
X1405_i_at,0.003058593
X203629_s_at,0.003057852
X213104_at,0.003057801
X204655_at,0.003057554
X204349_at,0.003057221
X212504_at,0.00305671
X215578_at,0.003056258
X220057_at,0.00305568
X218434_s_at,0.003055505
X213090_s_at,0.003055451
X213739_at,0.003055451
X205672_at,0.003055017
X209063_x_at,0.003054589
X204143_s_at,0.003054258
X62987_r_at,0.003053032
X217112_at,0.003052857
X221032_s_at,0.003052209
X213233_s_at,0.003051902
X200017_at,0.003051497
X205274_at,0.003051474
X202840_at,0.003051241
X218154_at,0.003051238
X201980_s_at,0.003051122
X202760_s_at,0.003050823
X55065_at,0.003050618
X211323_s_at,0.003050444
X203045_at,0.003050382
X205430_at,0.003050176
X222205_x_at,0.003050168
X213664_at,0.003050029
X221379_at,0.003049933
X207298_at,0.003049623
X213801_x_at,0.003049362
X212675_s_at,0.003049259
X220722_s_at,0.003048861
X220282_at,0.003048722
X207071_s_at,0.003048364
X209595_at,0.00304819
X211904_x_at,0.003047338
X201134_x_at,0.003047295
X205970_at,0.00304713
X210270_at,0.003047105
X204543_at,0.003046821
X222025_s_at,0.003046776
X201846_s_at,0.003046589
X213004_at,0.003046527
X210050_at,0.00304652
X202250_s_at,0.003046471
X210823_s_at,0.003045971
X209922_at,0.003045613
X209596_at,0.003045153
X213869_x_at,0.003044984
X205935_at,0.003044983
X213911_s_at,0.003044392
X220984_s_at,0.003044123
X219116_s_at,0.00304402
X210619_s_at,0.003043841
X220384_at,0.003043002
X207511_s_at,0.0030428
X207277_at,0.003042476
X206424_at,0.003042373
X201483_s_at,0.003042178
X207293_s_at,0.003042074
X221905_at,0.003042016
X206766_at,0.003041745
X218412_s_at,0.003041694
X206581_at,0.003041448
X207703_at,0.003040746
X205513_at,0.003040565
X217052_x_at,0.003040368
X211773_s_at,0.003040345
X204901_at,0.003040314
X212476_at,0.003040019
X203426_s_at,0.003039958
X215506_s_at,0.003039902
X210305_at,0.003039299
X205389_s_at,0.003039155
X214621_at,0.003038729
X221997_s_at,0.003038174
X204941_s_at,0.003037893
X632_at,0.003037333
X209179_s_at,0.003037314
X217501_at,0.00303731
X220919_s_at,0.003037114
X213254_at,0.003036665
X206212_at,0.003036134
X220850_at,0.003035993
X1438_at,0.003034943
X203652_at,0.003034905
X218147_s_at,0.003034672
X211730_s_at,0.003034596
X218076_s_at,0.003034188
X205636_at,0.003034182
X216333_x_at,0.003033936
X203427_at,0.003033794
X211642_at,0.00303361
X50965_at,0.003032984
X33814_at,0.0030317
X222206_s_at,0.003031673
X215803_at,0.003030537
X218963_s_at,0.003030462
X206922_at,0.003030322
X209888_s_at,0.003030123
X211906_s_at,0.003029852
X207994_s_at,0.003029797
X218143_s_at,0.003028851
X221656_s_at,0.003028673
X203990_s_at,0.00302859
X208076_at,0.003028552
X221942_s_at,0.003028457
X218081_at,0.003028354
X206774_at,0.00302696
X202902_s_at,0.003026793
X219328_at,0.00302673
X218770_s_at,0.003026142
X202071_at,0.003026052
X213993_at,0.003025955
X211672_s_at,0.003025857
X219755_at,0.003025791
X215756_at,0.003025681
X204118_at,0.003025525
X202141_s_at,0.003025286
X207519_at,0.00302495
X215075_s_at,0.003024699
X218037_at,0.003024663
X213054_at,0.003024394
X210618_at,0.003024333
X207491_at,0.003024012
X221587_s_at,0.003023924
X205765_at,0.003023815
X222332_at,0.00302379
X209805_at,0.003022655
X65591_at,0.003021741
X219105_x_at,0.003021318
X214315_x_at,0.003020864
X211017_s_at,0.003020217
X203864_s_at,0.003020208
X213330_s_at,0.003019233
X218796_at,0.003018776
X206291_at,0.00301768
X203156_at,0.003017121
X208190_s_at,0.00301698
X218948_at,0.003016073
X219962_at,0.003015833
X209295_at,0.003015817
X204450_x_at,0.003015613
X220833_at,0.003015206
X220908_at,0.003014991
X203895_at,0.003014497
X212012_at,0.003013782
X201322_at,0.003013679
X220014_at,0.003013585
X207562_at,0.003013575
X221119_at,0.003012977
X215774_s_at,0.003012886
X214252_s_at,0.003012804
X200853_at,0.003012664
X212745_s_at,0.003012155
X217016_x_at,0.003011788
X220037_s_at,0.003011702
X211815_s_at,0.003011515
X211152_s_at,0.003011277
X217902_s_at,0.003010889
X216985_s_at,0.003010852
X203701_s_at,0.00301069
X205792_at,0.003010551
X210582_s_at,0.003010057
X206806_at,0.00300902
X216489_at,0.003008886
X220290_at,0.003008076
X204377_s_at,0.00300805
X217734_s_at,0.003007752
X205875_s_at,0.003005684
X203825_at,0.003005595
X202009_at,0.003005581
X205552_s_at,0.003005242
X209214_s_at,0.003004654
X219451_at,0.003004535
X217827_s_at,0.003003483
X209172_s_at,0.003003381
X213657_s_at,0.003003033
X206195_x_at,0.003002283
X220959_s_at,0.003002073
X219196_at,0.003002048
X211917_s_at,0.003001955
X218276_s_at,0.003001769
X210824_at,0.00300093
X202734_at,0.003000113
X215515_at,0.002999911
X215011_at,0.002999521
X201179_s_at,0.002999046
X213294_at,0.002998903
X214776_x_at,0.002998896
X201238_s_at,0.002998747
X216283_s_at,0.002998683
X209493_at,0.002998403
X214579_at,0.00299831
X212080_at,0.002998076
X217605_at,0.002998064
X215164_at,0.002997679
X207886_s_at,0.002997266
X214599_at,0.002997213
X216865_at,0.00299677
X202812_at,0.002996538
X215934_at,0.002996449
X206203_at,0.002996188
X202291_s_at,0.002995963
X35974_at,0.002995601
X201466_s_at,0.00299539
X203824_at,0.0029953
X202024_at,0.002995262
X211375_s_at,0.002994853
X211887_x_at,0.002994851
X217860_at,0.00299471
X216615_s_at,0.002994577
X204744_s_at,0.002994324
X205839_s_at,0.002994122
X202744_at,0.002994117
X214132_at,0.002994092
X217939_s_at,0.002994087
X204738_s_at,0.00299389
X200066_at,0.00299341
X221203_s_at,0.002993286
X210433_at,0.00299318
X210349_at,0.002992934
X206587_at,0.002992773
X212861_at,0.002992521
X219224_x_at,0.002992358
X221093_at,0.002992234
X1494_f_at,0.002991922
X209200_at,0.002991389
X207183_at,0.002991303
X221270_s_at,0.002990718
X203286_at,0.002990201
X218895_at,0.002990119
X207085_x_at,0.00298986
X218979_at,0.002989733
X215908_at,0.002989627
X216530_at,0.002989447
X221081_s_at,0.002988963
X204561_x_at,0.002988351
X65585_at,0.002988147
X203453_at,0.002987951
X220808_at,0.002987813
X202895_s_at,0.002987744
X208256_at,0.00298765
X220723_s_at,0.002987366
X205586_x_at,0.002986863
X214289_at,0.002986422
X212677_s_at,0.002986284
X200742_s_at,0.002986123
X221572_s_at,0.002986001
X219691_at,0.002985701
X216534_at,0.002985427
X214423_x_at,0.002985375
X210453_x_at,0.002984889
X214922_at,0.002984687
X200094_s_at,0.002983845
X220920_at,0.002983599
X207981_s_at,0.002983529
X221134_at,0.002983446
X208105_at,0.002982652
X206369_s_at,0.002982073
X217279_x_at,0.00298203
X214304_x_at,0.002981387
X202017_at,0.002981252
X220246_at,0.002981196
X203524_s_at,0.002980908
X205850_s_at,0.00298076
X212481_s_at,0.002980729
X204827_s_at,0.002980564
X214815_at,0.002980554
X202881_x_at,0.002980546
X214478_at,0.002979915
X215569_at,0.00297991
X207919_at,0.002979588
X65521_at,0.002979367
X205883_at,0.002979269
X220240_s_at,0.002979209
X205304_s_at,0.002978336
X210036_s_at,0.002977636
X213474_at,0.002977246
X216337_at,0.002976826
X201085_s_at,0.002976603
X200842_s_at,0.002976286
X211282_x_at,0.002976202
X221599_at,0.002975984
X217520_x_at,0.002975366
X216482_x_at,0.002975159
X217669_s_at,0.00297512
X218342_s_at,0.002973478
X220869_at,0.0029732
X214145_s_at,0.002973031
X203314_at,0.002972858
X201188_s_at,0.00297242
X213265_at,0.00297241
X212286_at,0.002972326
X204591_at,0.002972136
X219484_at,0.002972115
X214569_at,0.00297148
X219786_at,0.002971357
X206133_at,0.002970641
X207619_at,0.002970596
X202954_at,0.002970319
X201359_at,0.002969562
X203757_s_at,0.00296924
X220464_at,0.002969168
X50314_i_at,0.002969153
X213452_at,0.00296899
X212429_s_at,0.002968287
X220413_at,0.002968226
X207735_at,0.002968076
X216906_at,0.002967984
X219882_at,0.002967972
